raceId,driverId,lap,position,time,milliseconds
903,820,18,19,01:47.0,107030
903,820,19,19,01:46.6,106594
903,820,20,20,01:48.0,108030
903,820,21,20,01:46.5,106462
903,820,22,20,01:46.7,106665
903,820,23,20,01:46.7,106714
903,820,24,20,01:47.0,106976
903,820,25,20,01:46.8,106831
903,820,26,20,01:47.7,107667
903,820,27,20,01:46.4,106441
903,820,28,20,01:46.3,106329
903,820,29,18,01:46.5,106497
903,820,30,18,01:48.6,108630
903,820,31,17,01:46.8,106800
903,820,32,16,01:52.2,112158
903,820,33,19,02:04.3,124259
903,820,34,19,01:44.3,104298
903,820,35,19,01:46.2,106247
903,820,36,19,01:44.8,104796
903,820,37,19,01:45.8,105788
903,820,38,19,01:46.6,106622
903,820,39,19,01:45.0,104956
903,820,40,19,01:45.1,105083
903,820,41,18,01:45.1,105142
903,820,42,19,01:46.5,106531
903,820,43,19,01:45.9,105865
903,820,44,19,01:47.7,107703
903,820,45,19,01:46.1,106129
903,820,46,19,01:46.1,106129
903,820,47,19,01:46.0,106006
903,820,48,19,01:51.4,111398
903,820,49,19,02:03.7,123722
903,820,50,19,01:42.9,102875
903,820,51,19,01:44.2,104153
903,820,52,19,01:44.3,104327
903,820,53,19,01:44.8,104847
903,820,54,19,01:44.8,104834
903,828,1,21,01:58.9,118888
903,828,2,21,01:48.7,108700
903,828,3,21,01:47.6,107582
903,828,4,21,01:47.3,107275
903,828,5,21,01:47.2,107211
903,828,6,21,01:48.0,107967
903,828,7,21,01:48.2,108206
903,828,8,20,01:48.5,108541
903,828,9,21,01:48.9,108936
903,828,10,21,01:54.2,114233
903,828,11,20,02:06.4,126430
903,828,12,20,01:46.5,106508
903,828,13,20,01:46.5,106547
903,828,14,20,01:46.5,106483
903,828,15,20,01:47.0,106979
903,828,16,21,01:48.0,107994
903,828,17,21,01:47.5,107526
903,828,18,21,01:47.2,107193
903,828,19,21,01:47.3,107296
903,828,20,21,01:47.8,107794
903,828,21,21,01:47.0,106995
903,828,22,21,01:47.5,107541
903,828,23,21,01:47.6,107610
903,828,24,21,01:48.3,108345
903,828,25,21,01:47.2,107240
903,828,26,21,01:48.7,108677
903,828,27,21,01:53.5,113453
903,828,28,21,02:05.6,125598
903,828,29,20,01:44.2,104192
903,828,30,20,01:43.6,103620
903,828,31,20,01:44.2,104235
903,828,32,20,01:44.8,104839
903,828,33,20,01:45.5,105493
903,828,34,20,01:46.6,106552
903,828,35,20,01:47.7,107652
903,828,36,20,01:46.0,105988
903,828,37,20,01:46.7,106712
903,828,38,20,01:46.1,106134
903,828,39,20,01:46.5,106541
903,828,40,20,01:47.1,107130
903,828,41,20,01:47.1,107091
903,828,42,20,01:52.4,112380
903,828,43,20,02:05.2,125207
903,828,44,20,01:43.7,103725
903,828,45,20,01:45.4,105421
903,828,46,20,01:44.4,104448
903,828,47,20,01:44.7,104742
903,828,48,20,01:45.0,104987
903,828,49,20,01:45.1,105123
903,828,50,20,01:46.8,106763
903,828,51,20,01:45.4,105433
903,828,52,20,01:48.0,108036
903,828,53,20,01:46.1,106084
903,828,54,20,01:47.3,107275
903,16,1,22,02:04.0,124012
903,16,2,22,01:58.4,118376
903,16,3,22,01:59.9,119921
903,16,4,22,01:58.6,118558
903,16,5,22,02:02.0,122035
904,1,1,1,01:36.1,96072
904,1,2,1,01:32.0,92010
904,1,3,1,01:32.1,92104
904,1,4,1,01:31.9,91913
904,1,5,1,01:32.0,92028
904,1,6,1,01:32.0,92014
904,1,7,1,01:32.2,92201
904,1,8,1,01:31.9,91922
904,1,9,1,01:31.9,91876
904,1,10,1,01:31.8,91776
904,1,11,1,01:31.9,91910
904,1,12,1,01:32.2,92221
904,1,13,1,01:32.4,92375
904,1,14,1,01:32.6,92569
904,1,15,1,01:32.2,92158
904,1,16,1,01:32.2,92244
904,1,17,1,01:32.2,92199
904,1,18,2,01:35.8,95838
904,1,19,2,01:50.0,110005
904,1,20,2,01:31.2,91214
904,1,21,2,01:31.6,91559
904,1,22,1,01:30.8,90804
904,1,23,1,01:31.5,91468
904,1,24,1,01:31.8,91830
904,1,25,1,01:31.6,91575
904,1,26,1,01:31.8,91786
904,1,27,1,01:31.9,91871
904,1,28,1,01:31.5,91524
904,1,29,1,01:31.4,91437
904,1,30,1,01:31.0,91024
904,1,31,1,01:31.2,91164
904,1,32,1,01:31.0,91040
904,1,33,1,01:31.2,91157
904,1,34,1,01:31.4,91375
904,1,35,1,01:31.3,91296
904,1,36,1,01:31.6,91606
904,1,37,1,01:31.3,91268
904,1,38,1,01:31.5,91483
904,1,39,1,01:31.6,91592
904,1,40,1,01:31.3,91344
904,1,41,1,01:31.6,91587
904,1,42,1,01:31.7,91728
904,1,43,1,01:34.9,94920
904,1,44,2,01:50.4,110444
904,1,45,2,01:30.1,90136
904,1,46,1,01:30.4,90404
904,1,47,1,01:30.3,90269
904,1,48,1,01:31.2,91157
904,1,49,1,01:29.8,89759
904,1,50,1,01:29.8,89814
904,1,51,1,01:30.0,90026
904,1,52,1,01:30.1,90068
904,1,53,1,01:29.6,89597
904,1,54,1,01:29.5,89483
904,1,55,1,01:29.6,89601
904,1,56,1,01:29.8,89810
904,1,57,1,01:29.9,89932
904,1,58,1,01:29.9,89880
904,1,59,1,01:30.6,90551
904,1,60,1,01:29.7,89692
904,1,61,1,01:29.7,89704
904,1,62,1,01:30.0,89981
904,1,63,1,01:30.0,90038
904,1,64,1,01:30.4,90388
904,1,65,1,01:30.4,90421
904,1,66,1,01:30.9,90913
904,3,1,2,01:37.2,97222
904,3,2,2,01:32.5,92513
904,3,3,2,01:32.4,92353
904,3,4,2,01:32.0,92021
904,3,5,2,01:31.9,91932
904,3,6,2,01:32.0,92039
904,3,7,2,01:32.1,92145
904,3,8,2,01:32.0,91990
904,3,9,2,01:32.0,91958
904,3,10,2,01:32.1,92057
904,3,11,2,01:32.2,92225
904,3,12,2,01:32.6,92642
904,3,13,2,01:32.0,91968
904,3,14,2,01:32.1,92125
904,3,15,2,01:32.0,92026
904,3,16,2,01:31.9,91901
904,3,17,2,01:32.1,92110
904,3,18,1,01:31.8,91838
904,3,19,1,01:31.7,91667
904,3,20,1,01:31.8,91801
904,3,21,1,01:35.1,95111
904,3,22,2,01:51.1,111125
904,3,23,2,01:31.5,91457
904,3,24,2,01:31.6,91569
904,3,25,2,01:31.5,91482
904,3,26,2,01:31.4,91369
904,3,27,2,01:31.7,91715
904,3,28,2,01:32.4,92446
904,3,29,2,01:32.1,92054
904,3,30,2,01:31.2,91190
904,3,31,2,01:31.1,91106
904,3,32,2,01:30.8,90763
904,3,33,2,01:31.4,91421
904,3,34,2,01:31.3,91256
904,3,35,2,01:31.1,91127
904,3,36,2,01:31.1,91147
904,3,37,2,01:31.4,91377
904,3,38,2,01:31.5,91471
904,3,39,2,01:31.5,91476
904,3,40,2,01:31.4,91386
904,3,41,2,01:31.7,91671
904,3,42,2,01:31.8,91813
904,3,43,2,01:31.6,91610
904,3,44,1,01:31.2,91162
904,3,45,1,01:35.4,95448
904,3,46,2,01:48.6,108642
904,3,47,2,01:30.1,90071
904,3,48,2,01:30.2,90181
904,3,49,2,01:29.8,89793
904,3,50,2,01:29.2,89247
904,3,51,2,01:29.2,89236
904,3,52,2,01:29.8,89776
904,3,53,2,01:30.3,90326
904,3,54,2,01:29.5,89460
904,3,55,2,01:29.5,89456
904,3,56,2,01:29.4,89378
904,3,57,2,01:29.6,89607
904,3,58,2,01:29.5,89469
904,3,59,2,01:30.1,90075
904,3,60,2,01:30.0,90030
904,3,61,2,01:29.6,89646
904,3,62,2,01:29.8,89819
904,3,63,2,01:29.9,89876
904,3,64,2,01:30.2,90204
904,3,65,2,01:30.3,90298
904,3,66,2,01:30.9,90916
904,822,1,3,01:38.4,98418
904,822,2,3,01:33.8,93764
904,822,3,3,01:33.7,93659
904,822,4,3,01:33.3,93304
904,822,5,3,01:33.4,93356
904,822,6,3,01:33.4,93422
904,822,7,3,01:33.5,93521
904,822,8,3,01:33.1,93069
904,822,9,3,01:33.3,93265
904,822,10,3,01:33.4,93354
904,822,11,3,01:33.4,93426
904,822,12,3,01:33.2,93201
904,822,13,3,01:33.3,93317
904,822,14,3,01:33.4,93419
904,822,15,3,01:33.4,93420
904,822,16,3,01:33.5,93530
904,822,17,3,01:33.5,93545
904,822,18,3,01:33.6,93576
904,822,19,3,01:34.0,93992
904,822,20,3,01:37.2,97156
904,822,21,4,01:52.5,112516
904,822,22,4,01:32.0,91953
904,822,23,4,01:32.0,91965
904,822,24,4,01:32.5,92494
904,822,25,4,01:32.4,92419
904,822,26,4,01:32.2,92230
904,822,27,4,01:32.0,91984
904,822,28,4,01:31.9,91947
904,822,29,4,01:31.9,91900
904,822,30,4,01:31.9,91946
904,822,31,4,01:32.2,92179
904,822,32,4,01:32.1,92074
904,822,33,4,01:32.8,92846
904,822,34,4,01:32.6,92611
904,822,35,4,01:32.6,92617
904,822,36,4,01:32.1,92124
904,822,37,4,01:32.5,92455
904,822,38,4,01:32.6,92573
904,822,39,4,01:32.7,92650
904,822,40,4,01:32.6,92563
904,822,41,4,01:32.7,92743
904,822,42,4,01:32.5,92461
904,822,43,4,01:32.4,92426
904,822,44,4,01:32.5,92524
904,822,45,4,01:35.7,95684
904,822,46,6,01:50.6,110564
904,822,47,6,01:30.4,90424
904,822,48,6,01:31.0,91022
904,822,49,6,01:30.7,90674
904,822,50,6,01:31.1,91074
904,822,51,6,01:31.1,91109
904,822,52,6,01:31.2,91224
904,822,53,5,01:30.8,90824
904,822,54,4,01:31.0,90976
904,822,55,4,01:31.2,91218
904,822,56,4,01:31.3,91280
904,822,57,4,01:30.8,90826
904,822,58,4,01:30.9,90873
904,822,59,4,01:30.6,90573
904,822,60,4,01:30.9,90895
904,822,61,4,01:31.0,91048
904,822,62,4,01:31.1,91136
904,822,63,5,01:32.7,92674
904,822,64,5,01:32.5,92456
904,822,65,5,01:31.8,91832
904,822,66,5,01:32.1,92148
904,817,1,4,01:39.0,98993
904,817,2,4,01:33.9,93876
904,817,3,4,01:33.4,93405
904,817,4,4,01:33.5,93487
904,817,5,4,01:33.2,93221
904,817,6,4,01:33.3,93331
904,817,7,4,01:33.7,93657
904,817,8,4,01:33.7,93683
904,817,9,4,01:33.2,93217
904,817,10,4,01:33.3,93283
904,817,11,4,01:33.4,93351
904,817,12,4,01:32.9,92927
904,817,13,4,01:33.2,93160
904,817,14,4,01:36.4,96432
904,817,15,12,01:49.4,109406
904,817,16,9,01:31.9,91899
904,817,17,6,01:31.9,91916
904,817,18,4,01:31.9,91892
904,817,19,4,01:32.2,92237
904,817,20,4,01:32.2,92232
904,817,21,3,01:32.3,92300
904,817,22,3,01:32.0,91961
904,817,23,3,01:31.9,91903
904,817,24,3,01:32.5,92500
904,817,25,3,01:32.4,92405
904,817,26,3,01:32.5,92541
904,817,27,3,01:32.3,92319
904,817,28,3,01:31.8,91792
904,817,29,3,01:32.2,92216
904,817,30,3,01:32.7,92671
904,817,31,3,01:31.7,91747
904,817,32,3,01:32.0,92005
904,817,33,3,01:32.5,92486
904,817,34,3,01:32.1,92150
904,817,35,3,01:32.4,92440
904,817,36,3,01:31.9,91866
904,817,37,3,01:32.1,92065
904,817,38,3,01:32.3,92271
904,817,39,3,01:32.8,92757
904,817,40,3,01:32.6,92574
904,817,41,3,01:32.5,92544
904,817,42,3,01:32.3,92259
904,817,43,3,01:32.1,92090
904,817,44,3,01:32.0,92048
904,817,45,3,01:34.9,94947
904,817,46,3,01:49.7,109663
904,817,47,3,01:30.2,90164
904,817,48,3,01:30.6,90604
904,817,49,3,01:30.5,90452
904,817,50,3,01:30.5,90464
904,817,51,3,01:30.6,90614
904,817,52,3,01:30.9,90870
904,817,53,3,01:30.6,90644
904,817,54,3,01:30.8,90780
904,817,55,3,01:30.3,90280
904,817,56,3,01:30.0,90018
904,817,57,3,01:30.3,90264
904,817,58,3,01:30.7,90730
904,817,59,3,01:30.5,90492
904,817,60,3,01:30.4,90443
904,817,61,3,01:30.6,90561
904,817,62,3,01:30.4,90374
904,817,63,3,01:30.1,90127
904,817,64,3,01:30.4,90359
904,817,65,3,01:30.0,90012
904,817,66,3,01:31.8,91792
904,154,1,5,01:40.1,100112
904,154,2,5,01:33.9,93878
904,154,3,5,01:33.8,93763
904,154,4,5,01:33.6,93584
904,154,5,5,01:33.4,93418
904,154,6,5,01:33.2,93244
904,154,7,5,01:33.7,93697
904,154,8,5,01:33.5,93472
904,154,9,5,01:33.4,93425
904,154,10,5,01:33.6,93560
904,154,11,5,01:33.9,93893
904,154,12,5,01:33.8,93752
904,154,13,5,01:34.2,94152
904,154,14,5,01:34.2,94196
904,154,15,6,01:37.7,97731
904,154,16,14,01:52.5,112487
904,154,17,12,01:33.4,93408
904,154,18,8,01:32.9,92943
904,154,19,5,01:32.9,92855
904,154,20,5,01:32.0,91982
904,154,21,5,01:33.1,93060
904,154,22,5,01:32.7,92656
904,154,23,5,01:32.9,92900
904,154,24,5,01:33.8,93754
904,154,25,6,01:34.6,94586
904,154,26,7,01:33.8,93795
904,154,27,7,01:32.8,92794
904,154,28,7,01:32.9,92874
904,154,29,7,01:32.7,92714
904,154,30,7,01:33.1,93104
904,154,31,7,01:32.6,92568
904,154,32,7,01:32.9,92902
904,154,33,7,01:33.3,93302
904,154,34,8,01:36.7,96658
904,154,35,14,01:51.5,111518
904,154,36,14,01:32.0,92032
904,154,37,11,01:32.1,92144
904,154,38,10,01:31.9,91864
904,154,39,10,01:32.1,92108
904,154,40,10,01:32.4,92375
904,154,41,9,01:32.4,92360
904,154,42,9,01:31.2,91236
904,154,43,9,01:31.7,91671
904,154,44,9,01:32.4,92391
904,154,45,9,01:32.4,92408
904,154,46,8,01:32.7,92665
904,154,47,8,01:31.1,91068
904,154,48,8,01:31.4,91436
904,154,49,8,01:31.6,91602
904,154,50,8,01:31.8,91840
904,154,51,8,01:31.5,91533
904,154,52,8,01:31.9,91881
904,154,53,8,01:32.0,91993
904,154,54,8,01:32.0,92017
904,154,55,8,01:31.8,91847
904,154,56,8,01:31.9,91932
904,154,57,8,01:32.0,91967
904,154,58,8,01:32.1,92085
904,154,59,8,01:34.0,94009
904,154,60,8,01:32.0,92004
904,154,61,8,01:32.4,92426
904,154,62,8,01:32.1,92097
904,154,63,8,01:32.4,92388
904,154,64,8,01:32.5,92494
904,154,65,8,01:32.9,92869
904,8,1,6,01:40.7,100717
904,8,2,6,01:34.2,94171
904,8,3,6,01:33.8,93786
904,8,4,6,01:33.5,93500
904,8,5,6,01:33.5,93533
904,8,6,6,01:33.5,93535
904,8,7,6,01:33.7,93704
904,8,8,6,01:33.7,93686
904,8,9,6,01:33.6,93561
904,8,10,6,01:33.9,93898
904,8,11,6,01:33.6,93574
904,8,12,6,01:33.6,93616
904,8,13,6,01:34.2,94210
904,8,14,6,01:34.3,94319
904,8,15,4,01:34.3,94267
904,8,16,4,01:33.9,93857
904,8,17,4,01:37.3,97264
904,8,18,9,01:52.1,112072
904,8,19,6,01:32.0,91975
904,8,20,6,01:32.4,92402
904,8,21,6,01:32.7,92658
904,8,22,6,01:32.3,92272
904,8,23,6,01:32.3,92283
904,8,24,6,01:33.6,93638
904,8,25,5,01:31.9,91911
904,8,26,5,01:31.9,91906
904,8,27,5,01:32.0,91989
904,8,28,5,01:32.3,92286
904,8,29,5,01:32.0,92033
904,8,30,5,01:32.1,92112
904,8,31,5,01:32.3,92280
904,8,32,5,01:32.4,92393
904,8,33,5,01:32.4,92414
904,8,34,5,01:32.3,92330
904,8,35,5,01:32.9,92894
904,8,36,5,01:33.0,93011
904,8,37,5,01:33.0,93037
904,8,38,5,01:32.6,92582
904,8,39,5,01:32.4,92441
904,8,40,5,01:32.8,92764
904,8,41,5,01:32.6,92639
904,8,42,5,01:32.8,92778
904,8,43,5,01:36.9,96904
904,8,44,7,01:51.5,111485
904,8,45,7,01:31.0,90967
904,8,46,7,01:31.1,91061
904,8,47,7,01:31.0,91023
904,8,48,7,01:30.9,90937
904,8,49,7,01:31.1,91074
904,8,50,7,01:31.0,91034
904,8,51,7,01:31.2,91237
904,8,52,7,01:31.1,91089
904,8,53,6,01:30.6,90580
904,8,54,5,01:31.1,91103
904,8,55,5,01:31.0,91046
904,8,56,6,01:31.9,91909
904,8,57,6,01:31.2,91206
904,8,58,6,01:31.3,91345
904,8,59,6,01:31.3,91277
904,8,60,6,01:31.5,91498
904,8,61,6,01:31.6,91554
904,8,62,6,01:31.6,91568
904,8,63,7,01:33.8,93783
904,8,64,7,01:32.9,92933
904,8,65,7,01:35.5,95536
904,4,1,7,01:41.3,101298
904,4,2,7,01:34.3,94273
904,4,3,7,01:33.8,93757
904,4,4,7,01:33.7,93689
904,4,5,7,01:33.5,93500
904,4,6,7,01:33.5,93487
904,4,7,7,01:33.8,93787
904,4,8,7,01:33.5,93539
904,4,9,7,01:33.7,93652
904,4,10,7,01:33.9,93859
904,4,11,7,01:33.6,93608
904,4,12,7,01:33.7,93741
904,4,13,7,01:34.3,94291
904,4,14,7,01:34.0,93972
904,4,15,5,01:34.4,94407
904,4,16,5,01:37.2,97187
904,4,17,13,01:51.9,111937
904,4,18,10,01:34.0,93957
904,4,19,8,01:32.7,92672
904,4,20,7,01:32.5,92521
904,4,21,7,01:32.8,92791
904,4,22,7,01:32.6,92578
904,4,23,7,01:32.5,92513
904,4,24,7,01:32.4,92364
904,4,25,7,01:33.5,93535
904,4,26,6,01:31.8,91837
904,4,27,6,01:32.1,92072
904,4,28,6,01:31.9,91934
904,4,29,6,01:31.9,91866
904,4,30,6,01:32.1,92092
904,4,31,6,01:32.0,92000
904,4,32,6,01:31.9,91949
904,4,33,6,01:32.6,92550
904,4,34,6,01:32.5,92495
904,4,35,6,01:36.2,96245
904,4,36,10,01:50.6,110643
904,4,37,7,01:31.6,91604
904,4,38,6,01:30.8,90839
904,4,39,6,01:30.7,90652
904,4,40,6,01:30.5,90487
904,4,41,6,01:30.8,90773
904,4,42,6,01:30.5,90461
904,4,43,6,01:31.3,91275
904,4,44,5,01:30.6,90618
904,4,45,5,01:30.5,90524
904,4,46,4,01:30.7,90744
904,4,47,4,01:30.6,90647
904,4,48,4,01:30.7,90737
904,4,49,4,01:30.9,90871
904,4,50,4,01:31.4,91374
904,4,51,4,01:31.1,91074
904,4,52,4,01:31.0,91045
904,4,53,4,01:34.7,94654
904,4,54,7,01:48.9,108855
904,4,55,7,01:29.9,89898
904,4,56,7,01:30.6,90640
904,4,57,7,01:30.2,90181
904,4,58,7,01:30.4,90410
904,4,59,7,01:31.1,91126
904,4,60,7,01:31.5,91456
904,4,61,7,01:31.6,91621
904,4,62,7,01:31.5,91547
904,4,63,6,01:32.1,92136
904,4,64,6,01:30.0,90014
904,4,65,6,01:30.8,90751
904,4,66,6,01:33.3,93286
904,13,1,8,01:41.8,101799
904,13,2,8,01:34.3,94316
904,13,3,8,01:33.9,93852
904,13,4,8,01:33.8,93790
904,13,5,8,01:33.6,93624
904,13,6,8,01:33.4,93373
904,13,7,8,01:34.3,94285
904,13,8,8,01:33.3,93342
904,13,9,8,01:33.7,93745
904,13,10,8,01:33.9,93931
904,13,11,8,01:33.9,93893
904,13,12,8,01:34.0,93990
904,13,13,8,01:34.1,94141
904,13,14,8,01:34.1,94104
904,13,15,7,01:37.8,97767
904,13,16,15,01:52.3,112343
904,13,17,14,01:32.7,92709
904,13,18,11,01:34.0,93990
904,13,19,9,01:32.8,92814
904,13,20,8,01:32.7,92666
904,13,21,8,01:32.6,92579
904,13,22,8,01:32.8,92850
904,13,23,8,01:32.6,92647
904,13,24,8,01:32.8,92811
904,13,25,8,01:32.7,92696
904,13,26,8,01:33.5,93518
904,13,27,8,01:33.2,93249
904,13,28,11,01:36.5,96478
904,13,29,14,01:50.3,110251
904,13,30,14,01:31.1,91089
904,13,31,14,01:31.3,91255
904,13,32,14,01:31.6,91642
904,13,33,14,01:31.7,91713
904,13,34,13,01:31.7,91660
904,13,35,12,01:32.1,92108
904,13,36,11,01:33.2,93207
904,13,37,10,01:33.4,93426
904,13,38,9,01:33.0,92972
904,13,39,9,01:33.7,93721
904,13,40,8,01:32.5,92504
904,13,41,8,01:32.3,92299
904,13,42,8,01:32.1,92121
904,13,43,8,01:32.1,92095
904,13,44,8,01:33.0,93017
904,13,45,8,01:32.5,92467
904,13,46,11,01:36.2,96248
904,13,47,14,01:51.9,111937
904,13,48,14,01:30.8,90789
904,13,49,14,01:32.3,92335
904,13,50,14,01:30.6,90621
904,13,51,14,01:31.1,91055
904,13,52,14,01:31.3,91302
904,13,53,13,01:31.0,90998
904,13,54,13,01:30.6,90588
904,13,55,13,01:30.5,90468
904,13,56,13,01:31.1,91053
904,13,57,13,01:30.9,90918
904,13,58,13,01:31.4,91358
904,13,59,13,01:31.7,91727
904,13,60,13,01:32.3,92266
904,13,61,13,01:32.8,92817
904,13,62,13,01:32.7,92666
904,13,63,13,01:33.6,93564
904,13,64,13,01:33.3,93346
904,13,65,13,01:33.8,93800
904,807,1,9,01:42.8,102763
904,807,2,9,01:34.5,94538
904,807,3,9,01:34.4,94402
904,807,4,9,01:34.2,94211
904,807,5,9,01:33.7,93675
904,807,6,9,01:33.7,93670
904,807,7,9,01:33.9,93891
904,807,8,9,01:33.7,93728
904,807,9,9,01:33.9,93850
904,807,10,9,01:34.1,94137
904,807,11,9,01:34.3,94252
904,807,12,9,01:34.2,94230
904,807,13,9,01:34.3,94298
904,807,14,9,01:34.1,94078
904,807,15,8,01:34.4,94393
904,807,16,6,01:33.9,93935
904,807,17,7,01:37.1,97142
904,807,18,14,01:51.3,111337
904,807,19,11,01:32.7,92711
904,807,20,10,01:32.7,92659
904,807,21,10,01:32.6,92637
904,807,22,10,01:32.4,92368
904,807,23,10,01:32.5,92512
904,807,24,10,01:32.4,92375
904,807,25,10,01:32.6,92625
904,807,26,10,01:32.8,92769
904,807,27,10,01:33.1,93081
904,807,28,9,01:33.2,93185
904,807,29,9,01:32.8,92819
904,807,30,9,01:33.1,93051
904,807,31,9,01:32.6,92645
904,807,32,9,01:32.9,92916
904,807,33,8,01:32.9,92916
904,807,34,7,01:32.3,92291
904,807,35,7,01:32.4,92354
904,807,36,7,01:35.6,95584
904,807,37,12,01:51.5,111507
904,807,38,11,01:31.4,91423
904,807,39,11,01:31.7,91713
904,807,40,11,01:32.4,92394
904,807,41,10,01:32.1,92115
904,807,42,10,01:31.4,91411
904,807,43,10,01:31.9,91892
904,807,44,10,01:32.0,91958
904,807,45,10,01:31.8,91842
904,807,46,9,01:32.4,92444
904,807,47,9,01:31.9,91940
904,807,48,9,01:32.0,91978
904,807,49,9,01:31.9,91858
904,807,50,9,01:32.3,92295
904,807,51,10,01:33.3,93307
904,807,52,10,01:31.7,91735
904,807,53,10,01:32.1,92062
904,807,54,10,01:32.1,92141
904,807,55,10,01:32.1,92066
904,807,56,10,01:34.8,94807
904,807,57,10,01:32.8,92757
904,807,58,10,01:32.3,92279
904,807,59,10,01:32.5,92541
904,807,60,10,01:32.6,92629
904,807,61,10,01:32.8,92847
904,807,62,10,01:33.0,92953
904,807,63,10,01:33.1,93080
904,807,64,10,01:33.4,93352
904,807,65,10,01:33.6,93627
904,815,1,10,01:43.3,103336
904,815,2,10,01:34.9,94935
904,815,3,10,01:34.3,94270
904,815,4,10,01:34.2,94217
904,815,5,10,01:33.9,93906
904,815,6,10,01:33.9,93863
904,815,7,10,01:34.1,94093
904,815,8,10,01:33.7,93723
904,815,9,10,01:33.7,93729
904,815,10,10,01:34.0,93961
904,815,11,10,01:34.0,94007
904,815,12,10,01:34.0,93992
904,815,13,10,01:34.4,94442
904,815,14,10,01:34.1,94138
904,815,15,9,01:34.3,94266
904,815,16,7,01:34.1,94065
904,815,17,5,01:34.0,93966
904,815,18,5,01:37.3,97345
904,815,19,12,01:50.7,110664
904,815,20,11,01:31.9,91932
904,815,21,11,01:32.5,92511
904,815,22,11,01:32.4,92351
904,815,23,11,01:32.7,92667
904,815,24,11,01:32.6,92616
904,815,25,11,01:32.6,92556
904,815,26,11,01:32.5,92489
904,815,27,11,01:33.0,93047
904,815,28,10,01:33.3,93298
904,815,29,10,01:32.6,92649
904,815,30,10,01:33.1,93074
904,815,31,10,01:32.8,92800
904,815,32,10,01:32.7,92713
904,815,33,9,01:33.4,93412
904,815,34,9,01:33.2,93168
904,815,35,8,01:32.8,92754
904,815,36,6,01:32.7,92670
904,815,37,6,01:36.0,96019
904,815,38,12,01:49.7,109689
904,815,39,12,01:30.8,90756
904,815,40,12,01:32.0,91989
904,815,41,11,01:31.7,91748
904,815,42,11,01:31.6,91588
904,815,43,11,01:32.1,92057
904,815,44,11,01:31.6,91628
904,815,45,11,01:31.9,91940
904,815,46,10,01:32.3,92266
904,815,47,10,01:32.3,92266
904,815,48,10,01:31.9,91861
904,815,49,10,01:31.7,91736
904,815,50,10,01:32.1,92079
904,815,51,9,01:31.1,91067
904,815,52,9,01:31.9,91901
904,815,53,9,01:31.5,91527
904,815,54,9,01:31.5,91531
904,815,55,9,01:31.2,91242
904,815,56,9,01:32.1,92066
904,815,57,9,01:31.8,91842
904,815,58,9,01:34.6,94599
904,815,59,9,01:31.9,91920
904,815,60,9,01:31.8,91758
904,815,61,9,01:32.1,92085
904,815,62,9,01:32.4,92356
904,815,63,9,01:32.6,92625
904,815,64,9,01:32.0,92037
904,815,65,9,01:32.8,92774
904,821,1,11,01:43.8,103799
904,821,2,11,01:35.4,95400
904,821,3,11,01:34.8,94767
904,821,4,11,01:34.5,94505
904,821,5,11,01:34.4,94379
904,821,6,11,01:34.3,94258
904,821,7,11,01:34.2,94172
904,821,8,12,01:35.6,95588
904,821,9,14,01:36.0,95956
904,821,10,14,01:34.5,94511
904,821,11,14,01:34.6,94629
904,821,12,13,01:34.5,94450
904,821,13,13,01:34.6,94574
904,821,14,14,01:36.3,96308
904,821,15,14,01:34.8,94755
904,821,16,12,01:34.6,94611
904,821,17,11,01:34.8,94849
904,821,18,12,01:39.0,98971
904,821,19,18,01:52.4,112420
904,821,20,18,01:33.3,93300
904,821,21,18,01:34.0,94036
904,821,22,16,01:33.2,93213
904,821,23,16,01:33.1,93098
904,821,24,16,01:33.2,93237
904,821,25,15,01:33.1,93054
904,821,26,15,01:33.0,93027
904,821,27,15,01:32.8,92752
904,821,28,15,01:32.9,92875
904,821,29,16,01:34.2,94182
904,821,30,16,01:33.6,93567
904,821,31,16,01:33.6,93649
904,821,32,16,01:33.1,93127
904,821,33,16,01:33.2,93232
904,821,34,16,01:33.5,93496
904,821,35,16,01:33.5,93541
904,821,36,16,01:36.6,96616
904,821,37,17,01:53.2,113162
904,821,38,17,01:31.5,91521
904,821,39,17,01:32.7,92737
904,821,40,17,01:32.0,91964
904,821,41,17,01:32.0,92050
904,821,42,17,01:31.7,91679
904,821,43,17,01:32.0,92038
904,821,44,17,01:31.9,91884
904,821,45,17,01:33.0,92952
904,821,46,17,01:32.6,92603
904,821,47,17,01:32.9,92884
904,821,48,17,01:33.4,93403
904,821,49,17,01:33.5,93472
904,821,50,17,01:33.9,93881
904,821,51,17,01:33.6,93574
904,821,52,17,01:36.9,96912
904,821,53,17,01:51.1,111076
904,821,54,17,01:30.8,90772
904,821,55,17,01:30.7,90666
904,821,56,17,01:30.9,90901
904,821,57,17,01:31.0,91003
904,821,58,17,01:30.9,90853
904,821,59,17,01:31.2,91150
904,821,60,17,01:31.3,91261
904,821,61,17,01:32.1,92097
904,821,62,17,01:30.9,90908
904,821,63,17,01:31.1,91123
904,821,64,17,01:31.4,91393
904,821,65,16,01:32.5,92540
904,826,1,12,01:44.3,104283
904,826,2,12,01:35.4,95434
904,826,3,12,01:34.9,94851
904,826,4,12,01:34.6,94568
904,826,5,12,01:34.2,94223
904,826,6,12,01:34.5,94491
